root        3528  0.0  0.0  32160 19712 ?        Ss   Feb20   0:00 /usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers
root        3774  0.0  0.0 109684 14336 ?        Ssl  Feb20   0:00 /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
lkong88  3295319  1.2  1.5 152762388 6152044 ?   Sl   14:17   0:20 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295321  0.0  1.5 146866156 6125176 ?   Sl   14:17   0:01 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295322  0.2  1.4 144445768 5810268 ?   Sl   14:17   0:03 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295324  3.2  1.5 149108124 6139380 ?   Sl   14:17   0:55 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295325  0.0  1.5 152751992 6144516 ?   Sl   14:17   0:01 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295326  0.0  1.5 146873884 6133024 ?   Sl   14:17   0:01 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295328  0.3  1.4 144445488 5810268 ?   Sl   14:17   0:06 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295330  3.2  1.5 149110896 6139340 ?   Sl   14:17   0:54 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295331  0.3  1.5 152755848 6137676 ?   Sl   14:17   0:05 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295332  0.0  1.5 146865396 6125176 ?   Sl   14:17   0:01 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295334  0.4  1.4 144447564 5806684 ?   Sl   14:17   0:07 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295340  0.2  1.5 149110516 6140404 ?   Sl   14:17   0:03 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295341  0.1  1.5 152760876 6152932 ?   Sl   14:17   0:02 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295342  0.1  1.5 146873616 6131164 ?   Sl   14:17   0:02 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
lkong88  3295343  0.2  1.4 144444964 5804988 ?   Sl   14:17   0:03 /net/csefiles/coc-fung-cluster/lingyu/miniconda3/envs/mattersim-tune/bin/python /nethome/lkong88/MatterTune/examples/hidden/ionic/main.py --model_type mattersim-1m --batch_size 16 --wandb
